codes,description,statecensus,co,co_nwa,co_sib,co_ptw,co_sing,persons,records
3060,Physicians and surgeons,Tennessee,0.2414655680323251,0.14268933652421606,0.11561585473353114,0.08006851268027783,0.007953171385470447,1.605531141629084e-4,232
3060,Physicians and surgeons,Texas,0.33243207842817785,0.24249748802714258,0.15968018467101755,0.12654148916323077,0.011633093184090103,4.8804701783379805e-4,509
3060,Physicians and surgeons,Utah,0.4210459404919921,0.17704168389883018,0.14193125388434683,0.11345266550743828,0,6.336935712105964e-5,166
3060,Physicians and surgeons,Vermont,0.23596922528819836,0.12358140363835846,0.10671191459022533,0.049422500969173756,0,1.8743838861246908e-5,203
3060,Physicians and surgeons,Virginia,0.42009108098152176,0.23822759953156272,0.21285640917259246,0.1992318027196701,0.07089007631301765,1.355896150946767e-4,157
3060,Physicians and surgeons,Washington,0.37088571722682695,0.1688171874702104,0.11917119987743989,0.05794248310343947,0.02449906776692271,1.1673946414821435e-4,150
3060,Physicians and surgeons,West Virginia,0.3108707879597993,0.1671400270078177,0.07140530589834647,0.05045988129675099,0,1.9030858371972262e-5,116
3060,Physicians and surgeons,Wisconsin,0.3237041830397306,0.1621787099447718,0.12756813711653725,0.10410073238820312,0.026972462343260846,1.0431484585819289e-4,129
3060,Physicians and surgeons,Wyoming,0.20943943928103337,0.12206324352436301,0.06922685198901406,0.06922685198901406,0,6.734113993542235e-6,83
3110,Physician assistants,Alabama,0.21803272723692446,0.21803272723692446,0.21803272723692446,0.21803272723692446,0,8.012273807510958e-6,16
3110,Physician assistants,California,0.18217830827844927,0.06705668198015335,0.06705668198015335,0.05506955134752763,0.014562614330058725,7.226528663008772e-5,79
3110,Physician assistants,Florida,0.3152387558369532,0.29487167371968664,0.29487167371968664,0.29487167371968664,0.08013134020832467,4.909069667117947e-5,50
3110,Physician assistants,Georgia,0.40924180554269646,0.40924180554269646,0.25355800062509976,0.15717914484579074,0.2071988582062647,3.787860992856488e-5,38
3110,Physician assistants,Illinois,0.08418041671901472,0,0,0,0,3.6315311687647284e-5,36
3110,Physician assistants,Iowa,0,0,0,0,0,5.860276891295899e-6,10
3110,Physician assistants,Kansas,0.4402382145450441,0.4402382145450441,0.4402382145450441,0.12942472226669802,0,3.876934263786181e-6,9
3110,Physician assistants,Louisiana,0.3783423224954038,0.3783423224954038,0.3783423224954038,0.21376754141003057,0,9.5927948949325e-6,24
3110,Physician assistants,Massachusetts,0,0,0,0,0,1.3496963745822168e-5,21
3110,Physician assistants,Michigan,0.4233018871960323,0.4233018871960323,0.4233018871960323,0.26698668323871805,0.06607363339846237,4.1439565588734336e-5,49
3110,Physician assistants,Missouri,0.3871460616525673,0.3268025953118581,0.07628466899830168,0.07628466899830168,0,1.3727353037608586e-5,13
3110,Physician assistants,Nebraska,1,1,0.4644159913571553,0.4644159913571553,0,1.8879328613927055e-6,7
3110,Physician assistants,New Mexico,0.6670152647144983,0.3128102592750923,0.3128102592750923,0.10385531566939599,0,2.041978777678259e-6,9
3110,Physician assistants,New York,0.21569472807507692,0.21569472807507692,0.21569472807507692,0.07190355793601665,0,9.913872815276016e-5,105
3110,Physician assistants,North Carolina,0.3250870751361829,0.23817731730466754,0.0789493844443959,0.03846102423517745,0,3.9055127147329535e-5,46
3110,Physician assistants,Oklahoma,0.4017835342796228,0.1107025760039945,0.1107025760039945,0,0,7.12297587980474e-6,14
3110,Physician assistants,Oregon,0.41978246776576683,0.22722683568113097,0.22722683568113097,0.07804825299116554,0.15922879235675177,1.7517969676142467e-5,29
3110,Physician assistants,Pennsylvania,0.10473240564128405,0.052716805768185174,0.052716805768185174,0.03539132035390389,0,4.411508453683751e-5,46
3110,Physician assistants,Rhode Island,0.9246022246696873,0.5736243631377738,0.2955257350980752,0,0.3509778615319135,2.685079456079875e-6,12
3110,Physician assistants,South Carolina,0,0,0,0,0,1.3861718504191875e-5,21
3110,Physician assistants,Texas,0.29623546310960264,0.2816816149587425,0.1620105204737999,0.1312661422848806,0,6.281961248647734e-5,66
3110,Physician assistants,Washington,0,0,0,0,0,1.0579514963724854e-5,13
3110,Physician assistants,West Virginia,0.276492689160879,0.276492689160879,0.276492689160879,0.10745818103378287,0,3.576186463655117e-6,18
3110,Physician assistants,Wisconsin,0.9129432627450803,0.7119953469120123,0.5558076999695544,0,0.16283424165911106,1.847867849201514e-5,20
3110,Physician assistants,Connecticut,0.6371708243955574,0.5979950668634989,0.47666462435035917,0.1657480173828634,0,2.0554607600226046e-5,26
3110,Physician assistants,Delaware,0,0,0,0,0,2.3512064413795237e-6,13
3110,Physician assistants,Maine,0.8171218964500164,0.7815178770985973,0.7815178770985973,0.5714297661716037,0,1.1058242461678058e-5,30
3110,Physician assistants,Minnesota,0.7747502072097645,0.7747502072097645,0.7747502072097645,0.5784901316783886,0.11834326704713535,3.135577992967477e-5,37
3110,Physician assistants,Montana,0.27765974451329634,0.27765974451329634,0.27765974451329634,0.27765974451329634,0,2.348388184033172e-6,18
3110,Physician assistants,Ohio,0.30024385661056796,0.30024385661056796,0.30024385661056796,0.30024385661056796,0,2.6027372080525885e-5,26
3110,Physician assistants,Virginia,0.2554015616400739,0.21658274969610083,0.17345218546482954,0.08861421947345231,0,1.975465548922293e-5,22
3110,Physician assistants,Alaska,0.2915143004618184,0.2915143004618184,0.2915143004618184,0,0,1.0625981037861472e-6,10
3110,Physician assistants,Idaho,0.7866123375796871,0.4801561111319359,0.16207346191823904,0,0,8.806772903948942e-6,44
3110,Physician assistants,Indiana,0.04146092217393888,0.04146092217393888,0.04146092217393888,0.04146092217393888,0,1.7252172133349878e-5,22
3110,Physician assistants,Tennessee,0.42591048316482805,0.42591048316482805,0.1898743712875596,0.1898743712875596,0,1.4351949175545233e-5,19
3110,Physician assistants,Maryland,0.0355146122219552,0,0,0,0,2.8982067117101906e-5,28
3110,Physician assistants,New Hampshire,0,0,0,0,0,1.065851874936204e-6,6
3110,Physician assistants,Arizona,0.5096726741358854,0.5096726741358854,0.5096726741358854,0.5096726741358854,0,1.8065759880595063e-6,2
3110,Physician assistants,Colorado,0,0,0,0,0,1.562185011691942e-5,17
3110,Physician assistants,Nevada,0.3309383186915805,0.3309383186915805,0.3309383186915805,0.3309383186915805,0,4.443290712391229e-6,10
3110,Physician assistants,Utah,0.5386400422911629,0,0,0,0.1645985830699274,4.701002045518576e-6,14
3110,Physician assistants,Vermont,0.2110750682589154,0.1501149559466081,0.1501149559466081,0,0,1.5066951637905499e-6,15
3110,Physician assistants,Kentucky,0,0,0,0,0,3.4422385221027193e-6,6
3110,Physician assistants,North Dakota,0.4717246350037812,0.4717246350037812,0.4717246350037812,0,0.4717246350037812,8.046231631331604e-7,9
3110,Physician assistants,South Dakota,0.42445593263207976,0.08128385528230313,0.08128385528230313,0.08128385528230313,0,1.727009473579389e-6,12
3110,Physician assistants,Arkansas,0,0,0,0,0,1.4361273559521655e-6,4
3110,Physician assistants,Mississippi,0,0,0,0,0,1.936849484785512e-6,6
3110,Physician assistants,New Jersey,0.4091868717446386,0,0,0,0,5.054906327603233e-6,6
3110,Physician assistants,District of Columbia,0,0,0,0,0,2.19007988050663e-7,2
3210,Recreational therapists,Delaware,0,0,0,0,0,2.429227556740571e-7,2
3210,Recreational therapists,Missouri,0,0,0,0,0,7.328075788353963e-6,9
3210,Recreational therapists,Ohio,0.5419957702851442,0,0,0,0.5419957702851442,2.8392866855262586e-6,3
3210,Recreational therapists,Michigan,0.5530767992851905,0.4306082590077841,0,0,0,5.46799889558213e-6,7
3210,Recreational therapists,New York,0.3264648240773925,0,0,0,0,2.8640651583257946e-6,3
3210,Recreational therapists,Idaho,0,0,0,0,0,1.0335288571204084e-6,5
3210,Recreational therapists,Massachusetts,0,0,0,0,0,1.7953804299969112e-6,3
3210,Recreational therapists,West Virginia,0,0,0,0,0,1.89460293725886e-7,1
3210,Recreational therapists,Indiana,1,1,1,1,0,1.4571403661046504e-6,2
3210,Recreational therapists,Mississippi,0,0,0,0,0,2.6799160924875927e-6,8
3210,Recreational therapists,North Carolina,0.07366849885001706,0.07366849885001706,0.07366849885001706,0.07366849885001706,0.07366849885001706,1.106903775123945e-5,13
3210,Recreational therapists,Virginia,0,0,0,0,0,1.6933901901643586e-6,2
3210,Recreational therapists,Kentucky,0,0,0,0,0,4.0883641212691696e-006,6
3210,Recreational therapists,Louisiana,0,0,0,0,0,2.9813874220522283e-6,9
3210,Recreational therapists,California,0,0,0,0,0,3.1715230392058395e-6,4
3210,Recreational therapists,Wisconsin,0,0,0,0,0,4.086465878595408e-6,5
3210,Recreational therapists,Oklahoma,0,0,0,0,0,3.192192676148073e-6,5
3210,Recreational therapists,Arizona,0,0,0,0,0,2.570441668880531e-6,3
3210,Recreational therapists,Alaska,0,0,0,0,0,4.832655991395292e-7,3
3210,Recreational therapists,Nebraska,0,0,0,0,0,1.153030764554225e-6,4
3210,Recreational therapists,New Jersey,0,0,0,0,0,1.7011252648422066e-6,2
3210,Recreational therapists,Montana,1,0,0,0,0,1.2663251541050743e-7,1
3220,Respiratory therapists,Alabama,0.33488291469431863,0.17411567480035484,0.17411567480035484,0.15128359092226787,0.20683798530485764,2.2589723307158034e-5,47
3220,Respiratory therapists,Alaska,0,0,0,0,0,7.610247483458467e-7,7
3220,Respiratory therapists,Arizona,0.19209264274541296,0,0,0,0,8.611067308594746e-6,9
3220,Respiratory therapists,Arkansas,0.25023144460881885,0.1349001337870801,0.1349001337870801,0.1349001337870801,0,9.562515445643029e-6,29
3220,Respiratory therapists,California,0.3359080007852656,0.1598031997476914,0.13171420733799202,0.1002950674053122,0.07743135999219009,9.055583079863903e-5,92
3220,Respiratory therapists,Florida,0.1416040633525667,0.011765403885821507,0.011765403885821507,0,0.05299974514717556,7.231806007566168e-5,73
3220,Respiratory therapists,Georgia,0,0,0,0,0,4.960591020879716e-6,6
3220,Respiratory therapists,Hawaii,0.11430402101894245,0.11430402101894245,0.11430402101894245,0.11430402101894245,0,3.5127885852493314e-6,19
3220,Respiratory therapists,Idaho,0.24878788725457146,0.24878788725457146,0,0,0,2.5963014695134872e-006,13
3220,Respiratory therapists,Indiana,0.6009087335907217,0.6009087335907217,0.6009087335907217,0.4011821994289757,0,7.866478538288818e-6,10
3220,Respiratory therapists,Louisiana,0.2692067386480528,0.2692067386480528,0,0,0,4.674610148213492e-6,13
3220,Respiratory therapists,Mississippi,0.11806144891119828,0.11806144891119828,0.0765618010945708,0.0765618010945708,0,1.2887144933202764e-5,44
3220,Respiratory therapists,Missouri,0.4145228741433321,0.4145228741433321,0.2297126963201194,0.2297126963201194,0,3.544572218133078e-5,30
3220,Respiratory therapists,Nebraska,0.629972473543411,0.629972473543411,0.5244504371367508,0.3225334214969081,0,6.3889276760845025e-6,20
3220,Respiratory therapists,New Jersey,0.7091462459778642,0.7091462459778642,0.06740916215028984,0.06740916215028984,0,1.0174959545136776e-5,9
3220,Respiratory therapists,New Mexico,0.14103682589874492,0.08573457110354663,0.08573457110354663,0.08573457110354663,0.14103682589874492,9.048332344961454e-6,39
3220,Respiratory therapists,New York,0.24750382108600597,0.11297835661899855,0.11297835661899855,0,0,4.43540078293693e-5,51
3220,Respiratory therapists,Ohio,0,0,0,0,0,2.158405105326921e-5,26
3220,Respiratory therapists,Oklahoma,0.27617808305968616,0.18680622309250666,0.18680622309250666,0.18680622309250666,0,1.1661029665591514e-5,24
3220,Respiratory therapists,Pennsylvania,0.30215105012853694,0.30215105012853694,0.30215105012853694,0.30215105012853694,0.09177769610297282,4.248167509048729e-5,44
3220,Respiratory therapists,South Carolina,0,0,0,0,0,4.475512851512259e-6,9
3220,Respiratory therapists,Texas,0.409003678673707,0.29804071718545244,0.08416094610799589,0.023666334252502547,0.10675705069955649,7.167746781813137e-5,68
3220,Respiratory therapists,Utah,0.5120213484757771,0.5120213484757771,0.1713185177634671,0.0823954682884568,0,4.6435097567464824e-006,12
3220,Respiratory therapists,Virginia,0.3374286188329314,0.3374286188329314,0.3374286188329314,0,0,4.75112496623844e-6,6
3220,Respiratory therapists,West Virginia,0.2590054841999283,0.2590054841999283,0.2590054841999283,0.2590054841999283,0.2590054841999283,4.314905328975732e-6,26
3220,Respiratory therapists,Massachusetts,0,0,0,0,0,1.0493831509836552e-5,16
3220,Respiratory therapists,Tennessee,0.2546224772677335,0.22202804116722286,0.22202804116722286,0.22202804116722286,0,2.092864642038399e-5,30
3220,Respiratory therapists,Delaware,0,0,0,0,0,6.657777110597096e-7,4
3220,Respiratory therapists,Iowa,0,0,0,0,0,1.2471545286798292e-5,21
3220,Respiratory therapists,Kentucky,0.42746848665038145,0.11682206490253197,0.11682206490253197,0.11682206490253197,0,3.1651754334494776e-5,44
3220,Respiratory therapists,Oregon,0.6253033669776157,0.6253033669776157,0.6253033669776157,0,0,4.6709114417315e-6,7
3220,Respiratory therapists,Wyoming,0,0,0,0,0,5.894312113215045e-7,8
3220,Respiratory therapists,Kansas,0.3702637437188112,0.3702637437188112,0.3702637437188112,0,0,7.997688354301038e-6,18
3220,Respiratory therapists,Minnesota,0,0,0,0,0,6.316964701008559e-6,8
3220,Respiratory therapists,Wisconsin,0.06894966025224802,0.06894966025224802,0,0,0,1.0885892541911854e-5,13
3220,Respiratory therapists,Michigan,0.26937664506550146,0.04216115281940335,0.04216115281940335,0,0,1.8218171674302684e-5,20
3220,Respiratory therapists,North Dakota,0,0,0,0,0,9.223302450308215e-7,9
3220,Respiratory therapists,South Dakota,0,0,0,0,0,1.6032908952837995e-6,11
3220,Respiratory therapists,Maryland,0,0,0,0,0,1.5105169920726898e-5,12
3220,Respiratory therapists,Illinois,0,0,0,0,0,1.2771745100581378e-5,12
3220,Respiratory therapists,North Carolina,0.2917918911476009,0,0,0,0,4.309809795505092e-6,4
3220,Respiratory therapists,Vermont,0.7755754234700316,0.7755754234700316,0,0,0,3.3866984179147257e-7,4
3220,Respiratory therapists,Rhode Island,0,0,0,0,0,1.5509865734730484e-6,8
3220,Respiratory therapists,Washington,0,0,0,0,0,4.337863494178299e-6,5
3220,Respiratory therapists,Connecticut,0.47863205543589454,0.47863205543589454,0,0,0,6.908251611678159e-6,9
3220,Respiratory therapists,Nevada,0.830917560123822,0.830917560123822,0.830917560123822,0.830917560123822,0,2.617738765741733e-6,5
3220,Respiratory therapists,New Hampshire,0,0,0,0,0,1.683653699756186e-7,1
3255,Registered nurses,Alabama,0.26461605060910537,0.19609211337672383,0.12259398712604033,0.09942414285865547,0.054146460919333596,3.5103627809292086e-4,745
3255,Registered nurses,Alaska,0.3090532697239528,0.231891603212644,0.16363595191492628,0.07891487722192735,0.024787313487694022,4.4325400579300355e-5,379
3255,Registered nurses,Arizona,0.2726515392701015,0.1943947262162112,0.11931557551751815,0.059626939604547215,0.04021267633149983,4.3519128443698647e-4,490
3255,Registered nurses,Arkansas,0.2968396147232948,0.2147435658035988,0.1524128156910291,0.11894175872573487,0.03954483206456414,2.527806715435412e-4,804
3255,Registered nurses,California,0.2709108277379675,0.19378490088328304,0.13042652383495437,0.08123475892319465,0.03995434000620389,0.0019352060330396156,2162
3255,Registered nurses,Colorado,0.27285821157294343,0.20226702679508696,0.15291566671238213,0.10335680261671129,0.0713032390919202,0.00024701605948305143,268
3255,Registered nurses,Connecticut,0.16966638994020128,0.16344683201645843,0.0790521101913279,0.049657885768868905,0.015445581932602245,2.518898901400763e-4,358
3255,Registered nurses,Delaware,0.32627329092539586,0.2318451669572866,0.14746431897283752,0.1070042970757072,0.054341571726459335,6.946424644315134e-5,390
3255,Registered nurses,District of Columbia,0.1309798802665111,0.09579273165875633,0.08610212755931196,0.05557646988181056,0.07334053988687715,1.7527822837288838e-5,184
3255,Registered nurses,Florida,0.2555998717881565,0.1706876248558783,0.1287100528909742,0.08705666021146209,0.06809313278307959,0.0013740572487848364,1429
3255,Registered nurses,Georgia,0.23516996517255184,0.14086080774606224,0.06379179824894822,0.03339675651225225,0.05869719272466962,5.365756668434196e-4,601
3255,Registered nurses,Hawaii,0.3220649078828935,0.17958892981945276,0.13239599359822424,0.0983558918108071,0.0353513678173303,7.837676391948436e-5,410
3255,Registered nurses,Idaho,0.16075531475020038,0.11154859747957084,0.055012342181302895,0.04145342781761177,0.017519588784638808,7.676831278484561e-5,370
3255,Registered nurses,Illinois,0.2631660773385703,0.2141955871139563,0.1321687858414255,0.08907844369485544,0.06398859022608058,8.7239517269348e-4,936
3255,Registered nurses,Indiana,0.19823195461370224,0.15824225519629329,0.12633050359743922,0.09772408024473893,0.03225412424836251,5.041733411902327e-4,623
3255,Registered nurses,Iowa,0.3650189590222048,0.32303262095105706,0.22070803647156567,0.15338683164928674,0.05007226561619199,2.0821321862597155e-4,388
3255,Registered nurses,Kansas,0.2561620664426094,0.2169996459432628,0.16495134823695884,0.14347622383939831,0.007438323062224084,1.9044301355047676e-4,428
3255,Registered nurses,Kentucky,0.3442758111953064,0.2957262556477384,0.20736060343749382,0.1854939043947216,0.026641982940782818,2.916558911433444e-4,401
3255,Registered nurses,Louisiana,0.3667897755031923,0.28015058646653257,0.21552654462028856,0.1783616072561828,0.06288352560014379,2.9836991655927356e-4,795
3255,Registered nurses,Maine,0.2498714295872052,0.19893847688677932,0.16856175610072355,0.10657512207693455,0.02339164455440627,9.544630653793273e-5,289
3255,Registered nurses,Maryland,0.21881413785858056,0.1753250282915984,0.1314016501192988,0.09571806036219414,0.02100981028047463,3.2365569391400655e-4,339
3255,Registered nurses,Massachusetts,0.2705245563424812,0.20981393048059938,0.15998097403847722,0.09923064595993347,0.05509438380640127,5.588147853560223e-4,805
3255,Registered nurses,Michigan,0.2470669655432297,0.19111477596800228,0.13462521935091654,0.07798468959191993,0.05321894984801907,6.71397891727025e-4,769
3255,Registered nurses,Minnesota,0.2500330484699107,0.2407179055932648,0.19449107817880293,0.12098168704692813,0.03566352889100474,4.712769518658208e-4,552
3255,Registered nurses,Mississippi,0.3892824392706256,0.28725461840364264,0.23183495754836464,0.20902069279431382,0.0998499054418141,2.657359816240266e-4,852
3255,Registered nurses,Missouri,0.3006935552935339,0.270680381662541,0.21396431109273603,0.18803268296424167,0.02240659059579021,4.2689943624955797e-4,489
3255,Registered nurses,Montana,0.2229428815170423,0.19118998661030057,0.15340946975343042,0.08851037217078599,0.01820865602370048,7.051951271854955e-5,623
3255,Registered nurses,Nebraska,0.32840894671830556,0.28864643318748423,0.2196006853842731,0.12759783318056583,0.03334623820269355,1.545347792731948e-4,506
3255,Registered nurses,Nevada,0.3044581634938011,0.21850460168505995,0.2048092129028209,0.1720782864724688,0.014166109931353118,1.0371759690194452e-4,220
3255,Registered nurses,New Hampshire,0.2947305433919222,0.24140569862652897,0.16415416038449518,0.1369750024147465,0.02808913232312286,1.052969006595759e-4,530
3255,Registered nurses,New Jersey,0.24364795492733637,0.1677934799108776,0.09119610151213367,0.05777459241196197,0.03495483561884761,4.813598917352527e-4,538
3255,Registered nurses,New Mexico,0.2828024458712954,0.15288784087240564,0.11103200127571225,0.09701475533940727,0.042120255490951754,1.1317414824871406e-4,489
3255,Registered nurses,New York,0.22572572056078746,0.1426807391028334,0.10320375258873997,0.07858635014057193,0.058343860870855545,0.001217100205147691,1257
3255,Registered nurses,North Carolina,0.23040880871741184,0.17282110108931276,0.14523751351320516,0.09816557463676781,0.06852153224181455,6.415320275854826e-4,725
3255,Registered nurses,North Dakota,0.2485714328096952,0.23552786380139837,0.1950109676988847,0.12824023731062492,0.021387731531236336,5.494069491925614e-5,539
3255,Registered nurses,Ohio,0.34379070234361475,0.277756394392915,0.19995089621481807,0.11431470879657298,0.059801202529945176,9.169797638346563e-4,990
3255,Registered nurses,Oklahoma,0.29928214303752987,0.22110141124833946,0.15304173229629875,0.11028556789281406,0.016857456820844222,2.357263628528158e-4,459
3255,Registered nurses,Oregon,0.336246157897984,0.2956095358014868,0.26122680060814574,0.13095476715969248,0.016961657708397544,2.394003620116328e-4,451
3255,Registered nurses,Pennsylvania,0.2621131926478542,0.19228439792064042,0.11942507524145227,0.089126565347096,0.0731834218140057,9.375394001633718e-4,1009
3255,Registered nurses,Rhode Island,0.28895068262505613,0.20746970208504767,0.16902300048655663,0.09257411645077616,0.021322970282618585,7.214757547203664e-5,320
3255,Registered nurses,South Carolina,0.2865377514937068,0.2536357251655189,0.20418886706825493,0.17340059065543187,0.05891818082555535,3.7104577398523584e-4,601
3255,Registered nurses,South Dakota,0.39186844741146715,0.3638460159954327,0.2754664872149844,0.18344088330464967,0.031004962639615524,8.236522452297556e-5,557
3255,Registered nurses,Tennessee,0.252155849523182,0.20990952573332688,0.1507027269943663,0.12232747788539075,0.03006834211201714,4.0461304700084664e-4,610
3255,Registered nurses,Texas,0.30933638410181846,0.21789942267013948,0.13608209577432573,0.09467619417852617,0.056174198551843565,0.0015995318741307187,1627
3255,Registered nurses,Utah,0.4019183965027969,0.32945881137560906,0.21291651055489982,0.11191497754006162,0.023115324387625296,1.4000488405860312e-4,371
3255,Registered nurses,Vermont,0.1791566705107181,0.1657835859192131,0.11927462875104344,0.09552907903006211,0.025782054746984463,3.802326201981749e-5,409
3255,Registered nurses,Virginia,0.3010349510999024,0.26855337686876957,0.20931326573837852,0.1456869667213357,0.05550450221499683,4.2183621010232397e-4,467
3255,Registered nurses,Washington,0.25877678282587663,0.21230777764370207,0.12771405345862952,0.0494648251502051,0.032841533058984795,3.40675990863409e-4,433
3255,Registered nurses,West Virginia,0.2569531225820141,0.2006561258124434,0.17313329972220126,0.13379098130364087,0.035074400206413656,1.3220739444111466e-4,779
3255,Registered nurses,Wisconsin,0.3907888112348229,0.34148529550203766,0.27404423558580904,0.161835913471967,0.03828924783460753,3.884831788066192e-4,453
3255,Registered nurses,Wyoming,0.30002472383569284,0.2707304743260334,0.19674882106393263,0.12280441021635134,0.04775903016714858,2.8846752321712853e-5,364
3256,Nurse anesthetists,Alabama,0.23044859958799316,0.23044859958799316,0.23044859958799316,0.23044859958799316,0.23044859958799316,3.5047795540096507e-6,8
3256,Nurse anesthetists,Illinois,0,0,0,0,0,4.161151235984304e-6,5
3256,Nurse anesthetists,Kansas,0.603716419238761,0.603716419238761,0.603716419238761,0,0,1.9675244429958627e-6,5
3256,Nurse anesthetists,Kentucky,0,0,0,0,0,1.0095586831004215e-5,12
3256,Nurse anesthetists,Maine,0,0,0,0,0,4.844325115496079e-6,15
3256,Nurse anesthetists,Massachusetts,0,0,0,0,0,1.7904615404173666e-5,27
3256,Nurse anesthetists,Mississippi,0.14391913098125783,0,0,0,0,3.552817583282738e-6,13
3256,Nurse anesthetists,Montana,0,0,0,0,0,2.6704291749451306e-7,3
3256,Nurse anesthetists,North Carolina,1,1,1,1,0,3.6519445572247457e-6,5
3256,Nurse anesthetists,Pennsylvania,0,0,0,0,0,1.000192744326556e-5,12
3256,Nurse anesthetists,Minnesota,0,0,0,0,0,3.0319009700721253e-6,5
3256,Nurse anesthetists,New Jersey,0,0,0,0,0,6.8777503415374795e-6,8
3256,Nurse anesthetists,North Dakota,0.6911230499927056,0.44182614571804535,0.2386976574168097,0.2386976574168097,0,1.707518870111793e-6,17
3256,Nurse anesthetists,South Dakota,0.9382070440046222,0.9382070440046222,0.9382070440046222,0.12306505718325476,0,2.195701579480069e-6,17
3256,Nurse anesthetists,Arkansas,0.5806982747128233,0.5806982747128233,0.5806982747128233,0.2892714020380866,0,2.969710121236525e-6,8
3256,Nurse anesthetists,Florida,0.8002401910169761,0.645919445044903,0.5224506878146197,0.3996731016874082,0.13646904583732716,2.6809779060416845e-5,29
3256,Nurse anesthetists,New Hampshire,0,0,0,0,0,2.871570772415814e-6,12
3256,Nurse anesthetists,Michigan,0.40188534895708794,0.3350379561864032,0.3350379561864032,0.3350379561864032,0,2.4121105657438316e-5,27
3256,Nurse anesthetists,New Mexico,0,0,0,0,0,5.701687259960049e-7,3
3256,Nurse anesthetists,Louisiana,0,0,0,0,0,4.189755654713162e-6,10
3256,Nurse anesthetists,Ohio,0.2290576588444589,0,0,0,0,4.038775567175126e-6,5
3256,Nurse anesthetists,Alaska,0,0,0,0,0,8.254349772825102e-7,8
3256,Nurse anesthetists,Delaware,0,0,0,0,0,1.183161959018629e-6,7
3256,Nurse anesthetists,Utah,0,0,0,0,0,4.4493081643665893e-7,1
3256,Nurse anesthetists,Virginia,0.2688846208571781,0.2688846208571781,0,0,0.2688846208571781,3.1553397582689725e-6,4
3256,Nurse anesthetists,Nevada,0.8074589224861376,0,0,0,0,2.4704897010156838e-6,5
3256,Nurse anesthetists,Maryland,1,0,0,0,0,3.754707337964156e-6,4
3256,Nurse anesthetists,California,0,0,0,0,0,1.6958795971224735e-6,2
3256,Nurse anesthetists,West Virginia,0,0,0,0,0,8.939958287509111e-7,5
3256,Nurse anesthetists,South Carolina,0.7294683941351772,0.7294683941351772,0.7294683941351772,0.7294683941351772,0,4.26252534204188e-6,7
3256,Nurse anesthetists,Tennessee,0,0,0,0,0,2.324594163301384e-6,4
3256,Nurse anesthetists,Iowa,0,0,0,0,0,2.6868627853989403e-6,4
3256,Nurse anesthetists,Oklahoma,0,0,0,0,0,1.699099441007656e-6,4
3256,Nurse anesthetists,Texas,1,0,0,0,0,8.588110705510847e-6,8
3256,Nurse anesthetists,Arizona,1,0,0,0,0,3.246116451266116e-6,4
3256,Nurse anesthetists,Georgia,0,0,0,0,0,2.9034377492122504e-6,3
3256,Nurse anesthetists,New York,0,0,0,0,0,2.9130363094234417e-6,3
3256,Nurse anesthetists,Missouri,0.3415549907097989,0,0,0,0,2.728433301662844e-6,3
3256,Nurse anesthetists,Wisconsin,0,0,0,0,0,7.437052213410501e-7,1
3258,Nurse practitioners,Alaska,0.37159238424428515,0.37159238424428515,0.37159238424428515,0.37159238424428515,0,2.6630083057929843e-6,23
3258,Nurse practitioners,Arkansas,0.38892038666744333,0.38892038666744333,0.3353239984285793,0.2029170774927094,0,2.133806220035849e-5,68
3258,Nurse practitioners,California,0.2688753239401535,0.10564626562190026,0.10564626562190026,0.07624377851905578,0,9.239150429794898e-5,101
3258,Nurse practitioners,Connecticut,0,0,0,0,0,7.720931328629928e-6,12
3258,Nurse practitioners,Delaware,0.07770024892225423,0,0,0,0,4.105548720273805e-6,26
3258,Nurse practitioners,Florida,0.1413910868703012,0.1293714613088601,0.0879617099912375,0.0879617099912375,0,7.068804140315055e-5,77
3258,Nurse practitioners,Georgia,0.40414323158119386,0.3761950555521044,0.3007987210970121,0.18521823946827867,0,5.2439104387427566e-5,59
3258,Nurse practitioners,Hawaii,0.182712365968998,0.182712365968998,0,0,0,8.901912155046817e-7,5
3258,Nurse practitioners,Indiana,0.213115240690221,0.213115240690221,0.213115240690221,0.12263169874630094,0,3.140676081966629e-5,42
3258,Nurse practitioners,Iowa,0.2139079551790217,0.2139079551790217,0.2139079551790217,0.2139079551790217,0,1.224588089141984e-5,23
3258,Nurse practitioners,Kansas,0.27308092964795794,0.27308092964795794,0.20854316055548933,0.05775423583909422,0,1.293443275498436e-5,31
3258,Nurse practitioners,Kentucky,0.47104381529853934,0.47104381529853934,0.47104381529853934,0.34831441340401637,0.045876813249544804,2.6559900824913918e-5,38
3258,Nurse practitioners,Maine,0,0,0,0,0,4.800526847151364e-6,16
3258,Nurse practitioners,Maryland,0.19281722389973222,0.19281722389973222,0.19281722389973222,0.039232369321440766,0.0985242114329666,4.0294933311130824e-5,47
3258,Nurse practitioners,Massachusetts,0.21422675695147894,0.21422675695147894,0.21422675695147894,0.10256734284086283,0,4.293786775739763e-5,69
3258,Nurse practitioners,Michigan,0.6266141829985448,0.5832374399119139,0.4418824611160565,0.24534004959153402,0.14298782337781116,3.441956969738851e-5,42
3258,Nurse practitioners,Minnesota,0.4722081251308154,0.4722081251308154,0.22923494195055077,0.18354934842440165,0,1.8226265670153175e-5,22
